transaction_id,account_id,transaction_date,transaction_type,amount,merchant,location,channel,is_fraud
295,ACC00411,2025-01-29 20:41:00,Purchase,259.05,Flipkart,Hyderabad,Mobile,0
296,ACC00779,2025-05-29 20:12:00,Withdrawal,90.66,BookMyShow,Kolkata,POS,0
297,ACC00307,2025-12-23 12:57:00,Purchase,445.68,Flipkart,Ahmedabad,Mobile,0
298,ACC00449,2025-04-08 04:02:00,Withdrawal,246.48,Myntra,Bangalore,ATM,0
299,ACC00812,2025-10-04 20:19:00,Payment,408.65,Amazon,Ahmedabad,POS,0
300,ACC00058,2025-06-22 23:02:00,Payment,340.23,Travel Agency,Bangalore,ATM,0
301,ACC00536,2025-08-23 21:55:00,Deposit,79.12,Flipkart,Bangalore,Online,0
302,ACC00145,2025-09-08 20:01:00,Payment,103.53,Swiggy,Kolkata,POS,0
303,ACC00134,2025-01-08 05:40:00,Purchase,382.72,Myntra,Mumbai,Mobile,0
304,ACC00856,2025-10-30 02:52:00,Purchase,333.74,DMart,Ahmedabad,ATM,0
305,ACC00226,2025-02-02 06:27:00,Transfer,177.52,Flipkart,Hyderabad,Branch,0
306,ACC00590,2025-10-07 04:20:00,Withdrawal,203.84,Uber,Delhi,ATM,0
307,ACC00281,2025-03-14 13:10:00,Transfer,650.45,Myntra,Delhi,POS,0
308,ACC00596,2025-01-21 04:06:00,Deposit,100.33,Amazon,Delhi,Branch,0
309,ACC00083,2025-01-04 00:11:00,Purchase,313.28,BookMyShow,Chennai,POS,0
310,ACC00812,2025-09-01 22:08:00,Withdrawal,148.09,Reliance,Chennai,Online,0
311,ACC00245,2025-03-31 19:44:00,Purchase,145.81,Electronics Store,Delhi,POS,0
312,ACC00974,2025-02-15 20:52:00,Transfer,543.91,Amazon,Pune,Mobile,0
313,ACC00197,2025-03-02 16:06:00,Deposit,413.81,Myntra,Bangalore,Mobile,0
314,ACC00676,2025-04-17 08:03:00,Withdrawal,408.92,Local Store,Delhi,ATM,0
315,ACC00934,2025-08-31 15:11:00,Withdrawal,668.8,Local Store,Kolkata,ATM,0
316,ACC00215,2025-08-11 08:21:00,Deposit,185.12,Flipkart,Kolkata,Branch,0
317,ACC00948,2025-10-03 05:10:00,Purchase,358.51,Flipkart,Mumbai,Branch,0
318,ACC00739,2025-08-16 18:37:00,Transfer,132.92,Electronics Store,Bangalore,Branch,0
319,ACC00334,2025-04-28 03:20:00,Withdrawal,250.68,Electronics Store,Bangalore,ATM,0
320,ACC00205,2025-07-12 07:04:00,Payment,159.15,Amazon,Ahmedabad,POS,0
321,ACC00149,2025-04-21 19:29:00,Withdrawal,199.74,Walmart,Hyderabad,Branch,0
322,ACC00199,2025-11-20 11:17:00,Withdrawal,328.7,Amazon,Delhi,Mobile,0
323,ACC00062,2025-05-24 04:07:00,Payment,79.98,Walmart,Pune,Branch,0
324,ACC00226,2025-06-01 19:10:00,Deposit,1469.07,Flipkart,Bangalore,Online,0
325,ACC00535,2025-09-08 06:37:00,Payment,66.29,Amazon,Chennai,Branch,0
326,ACC00754,2025-05-07 07:20:00,Payment,53.83,DMart,Bangalore,POS,0
327,ACC00936,2025-10-21 00:26:00,Purchase,577.16,Electronics Store,Ahmedabad,ATM,0
328,ACC00035,2025-08-06 16:25:00,Payment,400.08,Myntra,Ahmedabad,ATM,0
329,ACC00572,2025-01-07 22:46:00,Payment,338.36,Uber,Delhi,Online,0
330,ACC00664,2025-02-16 00:30:00,Transfer,339.8,DMart,Ahmedabad,Online,0
331,ACC00025,2025-08-21 14:49:00,Withdrawal,179.07,Travel Agency,Delhi,Branch,0
332,ACC00642,2025-08-26 22:40:00,Purchase,73.9,Electronics Store,Pune,ATM,0
333,ACC00034,2025-06-01 13:48:00,Transfer,195.55,Travel Agency,Bangalore,POS,0
334,ACC00636,2025-06-21 23:59:00,Purchase,92.1,Amazon,Hyderabad,POS,0
335,ACC00375,2025-08-27 19:02:00,Transfer,480.64,Local Store,Delhi,Mobile,0
336,ACC00069,2025-10-15 22:49:00,Withdrawal,156.48,Swiggy,Hyderabad,Online,0
337,ACC00665,2025-09-02 23:48:00,Deposit,79.4,Uber,Bangalore,Online,0
338,ACC00274,2025-09-15 21:27:00,Transfer,131.45,Uber,Mumbai,ATM,0
339,ACC00498,2025-09-14 16:53:00,Purchase,273.95,Myntra,Chennai,Branch,0
340,ACC00820,2025-12-11 22:51:00,Purchase,103.16,Flipkart,Ahmedabad,Online,0
341,ACC00920,2025-04-02 09:04:00,Purchase,79.66,Flipkart,Chennai,Online,0
342,ACC00509,2025-03-19 06:33:00,Purchase,231.29,Local Store,Pune,Mobile,0
343,ACC00136,2025-08-31 11:26:00,Payment,231.59,Swiggy,Chennai,ATM,0
344,ACC00893,2025-04-29 16:41:00,Transfer,109.19,Local Store,Hyderabad,Branch,0
345,ACC00335,2025-09-06 18:42:00,Deposit,113.18,Myntra,Ahmedabad,POS,0
346,ACC00136,2025-06-06 05:50:00,Transfer,228.62,Uber,Ahmedabad,Online,0
347,ACC00789,2025-01-25 04:22:00,Transfer,42.6,DMart,Delhi,Branch,0
348,ACC00729,2025-10-02 09:11:00,Withdrawal,44.37,Swiggy,Delhi,Online,0
349,ACC00325,2025-10-22 04:28:00,Transfer,88.37,Swiggy,Delhi,Mobile,0
350,ACC00036,2025-12-07 10:22:00,Withdrawal,146.43,Reliance,Ahmedabad,Mobile,0
351,ACC00547,2025-06-04 03:58:00,Purchase,247.38,Travel Agency,Ahmedabad,Branch,0
352,ACC00470,2025-06-13 04:00:00,Deposit,792.63,Local Store,Hyderabad,POS,0
353,ACC00486,2025-05-29 18:42:00,Withdrawal,427.37,Uber,Ahmedabad,POS,0
354,ACC00750,2025-09-03 01:08:00,Deposit,154.48,Amazon,Chennai,ATM,0
355,ACC00862,2025-04-23 14:22:00,Purchase,177.86,DMart,Kolkata,Mobile,0
356,ACC00598,2025-09-27 07:50:00,Transfer,66.52,Flipkart,Kolkata,Online,0
357,ACC00457,2025-12-13 21:05:00,Deposit,177.95,Myntra,Bangalore,Branch,0
358,ACC00620,2025-09-19 01:58:00,Transfer,135.82,Electronics Store,Delhi,Branch,0
359,ACC00379,2025-07-17 11:00:00,Transfer,250.31,Zomato,Hyderabad,Mobile,0
360,ACC00896,2025-10-15 02:13:00,Payment,79.26,Zomato,Ahmedabad,Branch,0
361,ACC00746,2025-08-06 23:57:00,Payment,304.71,Walmart,Mumbai,Online,0
362,ACC00487,2025-09-26 10:04:00,Deposit,839.44,Amazon,Mumbai,Branch,0
363,ACC00937,2025-05-20 13:11:00,Deposit,162.59,Swiggy,Delhi,Branch,0
364,ACC00391,2025-05-29 17:31:00,Purchase,270.89,Myntra,Chennai,Mobile,0
365,ACC00475,2025-04-25 00:50:00,Purchase,361.46,Zomato,Chennai,Online,0
366,ACC00855,2025-11-22 15:07:00,Transfer,121.36,Myntra,Delhi,Branch,0
367,ACC00661,2025-05-06 00:07:00,Transfer,226.81,DMart,Mumbai,Branch,0
368,ACC00596,2025-09-04 18:27:00,Transfer,183.57,Uber,Mumbai,Branch,0
369,ACC00590,2025-01-09 08:10:00,Deposit,199.87,Uber,Delhi,ATM,0
370,ACC00710,2025-03-11 11:10:00,Purchase,83.68,BookMyShow,Hyderabad,Mobile,0
371,ACC00979,2025-07-02 01:18:00,Transfer,185.77,Reliance,Mumbai,POS,0
372,ACC00644,2025-04-04 03:38:00,Withdrawal,298.27,Uber,Hyderabad,POS,0
373,ACC00702,2025-06-04 08:43:00,Transfer,773.67,Walmart,Hyderabad,ATM,1
374,ACC00531,2025-05-25 11:49:00,Payment,473.08,Walmart,Hyderabad,Branch,0
375,ACC00159,2025-09-15 07:53:00,Withdrawal,1561.16,BookMyShow,Mumbai,POS,0
376,ACC00079,2025-03-01 04:59:00,Purchase,84.15,Zomato,Hyderabad,Branch,0
377,ACC00143,2025-08-15 19:33:00,Transfer,433.69,Amazon,Chennai,Online,0
378,ACC00122,2025-04-24 04:54:00,Withdrawal,217.75,Walmart,Chennai,Online,0
379,ACC00081,2025-08-06 22:48:00,Purchase,1619.39,Travel Agency,Kolkata,ATM,0
380,ACC00442,2025-01-22 06:06:00,Purchase,80.78,Myntra,Kolkata,POS,0
381,ACC00260,2025-01-23 02:19:00,Purchase,78.28,DMart,Mumbai,ATM,0
382,ACC00923,2025-04-13 05:42:00,Transfer,99.54,Walmart,Mumbai,ATM,0
383,ACC00965,2025-05-23 18:22:00,Transfer,21.67,Reliance,Bangalore,Online,0
384,ACC00102,2025-10-24 00:33:00,Withdrawal,107.15,Walmart,Chennai,Online,0
385,ACC00551,2025-01-03 23:06:00,Withdrawal,84.85,Uber,Ahmedabad,POS,0
386,ACC00190,2025-08-14 21:06:00,Withdrawal,210.69,BookMyShow,Pune,Mobile,0
387,ACC00234,2025-07-28 03:48:00,Transfer,255.13,Flipkart,Ahmedabad,ATM,0
388,ACC00508,2025-07-04 22:18:00,Deposit,1183.43,Uber,Mumbai,ATM,0
389,ACC00395,2025-05-26 14:38:00,Transfer,468.92,Reliance,Bangalore,Branch,0
390,ACC00876,2025-08-08 06:54:00,Purchase,101.81,Walmart,Hyderabad,Branch,1
391,ACC00691,2025-09-09 21:06:00,Payment,73.82,Flipkart,Mumbai,Branch,0
392,ACC00411,2025-12-22 18:06:00,Withdrawal,296.46,Swiggy,Hyderabad,ATM,0
393,ACC00610,2025-07-26 03:14:00,Payment,48.41,Travel Agency,Chennai,Branch,0
394,ACC00596,2025-10-31 08:48:00,Payment,1131.68,Local Store,Ahmedabad,Mobile,0
395,ACC00415,2025-09-06 16:17:00,Withdrawal,589.6,Flipkart,Mumbai,Branch,0
396,ACC00510,2025-04-29 20:08:00,Purchase,113.39,Flipkart,Kolkata,ATM,0
397,ACC00028,2025-04-02 12:38:00,Transfer,32.68,DMart,Chennai,Online,0
398,ACC00779,2025-02-09 21:48:00,Deposit,701.96,Swiggy,Ahmedabad,Branch,0
399,ACC00510,2025-09-09 16:16:00,Deposit,161.65,Travel Agency,Kolkata,Mobile,1
400,ACC00441,2025-03-02 12:28:00,Transfer,625.04,Myntra,Ahmedabad,Branch,0
401,ACC00182,2025-10-13 21:55:00,Transfer,36.8,BookMyShow,Ahmedabad,Online,0
402,ACC00733,2025-07-19 15:48:00,Purchase,99.55,Local Store,Ahmedabad,POS,0
403,ACC00553,2025-10-20 15:30:00,Deposit,182.23,BookMyShow,Kolkata,Online,0
404,ACC00606,2025-07-13 19:43:00,Transfer,189.99,Amazon,Hyderabad,Mobile,1
405,ACC00047,2025-03-07 11:22:00,Deposit,115.58,BookMyShow,Hyderabad,ATM,0
406,ACC00354,2025-07-02 13:22:00,Purchase,337.93,Swiggy,Bangalore,Online,0
407,ACC00607,2025-02-13 22:04:00,Transfer,62.33,Walmart,Hyderabad,ATM,0
408,ACC00334,2025-01-20 14:42:00,Payment,157.22,Zomato,Pune,POS,0
409,ACC00481,2025-10-29 00:20:00,Payment,204.44,Uber,Pune,POS,0
410,ACC00828,2025-09-08 03:44:00,Withdrawal,303.21,Reliance,Ahmedabad,Mobile,0
411,ACC00684,2025-06-23 05:39:00,Transfer,369.3,Swiggy,Pune,Mobile,0
412,ACC00868,2025-02-08 17:13:00,Transfer,58.87,Zomato,Kolkata,Mobile,0
413,ACC00412,2025-04-26 19:47:00,Purchase,39.09,DMart,Mumbai,POS,0
414,ACC00069,2025-10-18 16:30:00,Payment,650.46,Travel Agency,Hyderabad,Online,0
415,ACC00844,2025-06-04 16:51:00,Transfer,252.73,Swiggy,Hyderabad,Branch,0
416,ACC00258,2025-11-16 16:29:00,Deposit,85.76,Local Store,Kolkata,Online,0
417,ACC00884,2025-04-06 18:31:00,Withdrawal,855.04,Local Store,Chennai,Branch,0
418,ACC00630,2025-08-11 18:46:00,Purchase,203.5,Uber,Bangalore,POS,0
419,ACC00247,2025-03-19 23:43:00,Transfer,589.51,Uber,Pune,Branch,0
420,ACC00934,2025-02-02 20:13:00,Payment,193.93,Local Store,Chennai,Mobile,0
421,ACC00704,2025-11-04 07:25:00,Withdrawal,1423.32,Swiggy,Delhi,ATM,0
422,ACC00817,2025-06-08 14:31:00,Deposit,1048.74,Local Store,Pune,Branch,0
423,ACC00207,2025-03-23 08:08:00,Purchase,141.32,Local Store,Chennai,Mobile,0
424,ACC00660,2025-01-22 23:31:00,Purchase,478.94,Uber,Mumbai,ATM,0
425,ACC00888,2025-02-02 13:57:00,Transfer,345.63,Electronics Store,Pune,ATM,0
426,ACC00242,2025-02-27 18:47:00,Deposit,712.39,Myntra,Chennai,ATM,0
427,ACC00244,2025-11-04 03:49:00,Transfer,69.07,Travel Agency,Pune,Mobile,0
428,ACC00242,2025-08-05 06:09:00,Purchase,359.98,Zomato,Bangalore,Online,0
429,ACC00261,2025-10-29 01:31:00,Deposit,522.4,Uber,Mumbai,Mobile,0
430,ACC00487,2025-12-16 07:17:00,Withdrawal,31.23,Electronics Store,Ahmedabad,Mobile,0
431,ACC00316,2025-01-11 20:57:00,Deposit,55.52,Electronics Store,Kolkata,ATM,0
432,ACC00688,2025-05-03 08:35:00,Payment,23.59,Travel Agency,Hyderabad,Mobile,0
433,ACC00548,2025-05-02 14:24:00,Purchase,138.46,Zomato,Chennai,Branch,0
434,ACC00843,2025-05-01 09:13:00,Withdrawal,371.5,Travel Agency,Hyderabad,Branch,0
435,ACC00417,2025-01-18 08:55:00,Purchase,814.32,Electronics Store,Ahmedabad,Branch,0
436,ACC00862,2025-06-20 22:27:00,Purchase,195.21,Reliance,Chennai,Online,0
437,ACC00431,2025-11-05 23:52:00,Deposit,923.91,Electronics Store,Ahmedabad,Mobile,1
438,ACC00054,2025-11-25 20:11:00,Payment,45.6,BookMyShow,Kolkata,Online,0
439,ACC00313,2025-06-10 18:05:00,Purchase,33.0,Reliance,Bangalore,Online,0
440,ACC00787,2025-11-29 04:54:00,Deposit,171.48,Myntra,Hyderabad,Branch,0
441,ACC00753,2025-03-10 08:11:00,Deposit,266.15,Swiggy,Chennai,Mobile,0
442,ACC00377,2025-04-04 12:56:00,Payment,175.44,Amazon,Bangalore,POS,0
443,ACC00946,2025-10-13 20:39:00,Withdrawal,22.93,Swiggy,Ahmedabad,ATM,0
444,ACC00873,2025-03-28 01:25:00,Deposit,165.82,Walmart,Chennai,Branch,0
445,ACC00377,2025-03-29 18:07:00,Purchase,49.18,Travel Agency,Pune,POS,0
446,ACC00465,2025-12-11 15:07:00,Withdrawal,354.13,Travel Agency,Bangalore,Online,0
447,ACC00765,2025-09-11 12:08:00,Payment,261.54,Zomato,Bangalore,Online,0
448,ACC00194,2025-08-03 05:26:00,Withdrawal,70.82,Zomato,Chennai,ATM,0
449,ACC00462,2025-05-08 11:37:00,Payment,108.43,Myntra,Kolkata,ATM,0
450,ACC00332,2025-12-21 12:43:00,Withdrawal,62.85,Electronics Store,Pune,Branch,0
451,ACC00075,2025-02-18 17:03:00,Purchase,170.26,Myntra,Bangalore,Mobile,0
452,ACC00621,2025-12-10 19:45:00,Purchase,471.13,Reliance,Chennai,ATM,0
453,ACC00310,2025-07-22 21:23:00,Withdrawal,67.65,DMart,Kolkata,POS,0
454,ACC00174,2025-09-15 15:59:00,Transfer,300.08,Flipkart,Delhi,Branch,0
455,ACC00544,2025-08-10 04:16:00,Purchase,106.67,Walmart,Kolkata,Mobile,0
456,ACC00997,2025-05-24 23:23:00,Payment,82.03,DMart,Chennai,Mobile,0
457,ACC00949,2025-05-16 16:20:00,Payment,162.87,Electronics Store,Hyderabad,Online,0
458,ACC00783,2025-03-19 17:54:00,Payment,64.38,Walmart,Bangalore,ATM,0
459,ACC00188,2025-01-19 15:16:00,Withdrawal,104.2,Flipkart,Pune,Branch,0
460,ACC00950,2025-09-11 01:28:00,Transfer,54.71,Myntra,Ahmedabad,POS,0
461,ACC00867,2025-03-17 03:22:00,Purchase,1293.01,Walmart,Chennai,Online,0
462,ACC00768,2025-09-18 08:36:00,Deposit,187.78,Reliance,Kolkata,Online,0
463,ACC00185,2025-08-02 02:15:00,Payment,90.04,Amazon,Hyderabad,ATM,0
464,ACC00697,2025-03-04 12:23:00,Deposit,224.52,Walmart,Hyderabad,ATM,0
465,ACC00472,2025-12-29 21:30:00,Payment,162.01,Uber,Kolkata,Mobile,0
466,ACC00672,2025-11-15 14:20:00,Deposit,145.33,Amazon,Bangalore,Online,0
467,ACC00290,2025-06-15 01:47:00,Purchase,335.01,Flipkart,Pune,POS,0
468,ACC00183,2025-05-03 12:05:00,Purchase,386.65,BookMyShow,Delhi,Online,0
469,ACC00292,2025-11-28 20:09:00,Purchase,106.64,Travel Agency,Ahmedabad,Mobile,0
470,ACC00826,2025-06-08 21:38:00,Withdrawal,101.92,Uber,Mumbai,Mobile,0
471,ACC00502,2025-08-17 12:30:00,Transfer,137.68,Flipkart,Pune,POS,0
472,ACC00831,2025-07-08 19:11:00,Payment,18.14,Amazon,Mumbai,Branch,0
473,ACC00997,2025-08-26 21:14:00,Withdrawal,39.84,Zomato,Mumbai,Branch,0
474,ACC00082,2025-09-02 09:09:00,Withdrawal,711.14,Reliance,Bangalore,Mobile,0
475,ACC00583,2025-01-25 17:04:00,Purchase,939.14,Reliance,Mumbai,POS,0
476,ACC00097,2025-08-26 21:46:00,Deposit,141.31,Zomato,Hyderabad,Mobile,0
477,ACC00788,2025-09-15 00:07:00,Payment,322.65,BookMyShow,Delhi,Online,0
478,ACC00427,2025-12-27 09:20:00,Deposit,247.46,DMart,Ahmedabad,Branch,0
479,ACC00350,2025-04-06 06:11:00,Purchase,3939.78,Local Store,Chennai,POS,0
480,ACC00548,2025-01-10 00:25:00,Purchase,555.34,Local Store,Delhi,ATM,0
481,ACC00709,2025-07-27 21:47:00,Deposit,159.51,DMart,Chennai,Branch,0
482,ACC00632,2025-07-04 22:43:00,Payment,69.72,Walmart,Mumbai,Mobile,0
483,ACC00196,2025-02-27 00:44:00,Withdrawal,36.36,Myntra,Bangalore,ATM,0
484,ACC00666,2025-05-04 13:53:00,Deposit,222.17,Zomato,Mumbai,Online,0
485,ACC00152,2025-08-31 13:01:00,Purchase,85.08,Electronics Store,Delhi,Online,0
486,ACC00987,2025-09-06 15:01:00,Payment,43.72,Swiggy,Bangalore,POS,0
487,ACC00850,2025-07-20 01:21:00,Purchase,94.96,BookMyShow,Pune,ATM,0
488,ACC00755,2025-10-24 19:46:00,Deposit,61.46,Myntra,Kolkata,Mobile,0
489,ACC00526,2025-10-30 23:39:00,Payment,979.6,Reliance,Kolkata,Online,1
490,ACC00591,2025-06-11 17:04:00,Transfer,437.75,Flipkart,Ahmedabad,Branch,0
491,ACC00962,2025-11-27 11:28:00,Payment,179.83,Zomato,Delhi,ATM,0
492,ACC00481,2025-06-26 14:14:00,Deposit,796.27,DMart,Hyderabad,Online,0
493,ACC00733,2025-12-03 14:08:00,Transfer,195.85,Local Store,Pune,Branch,0
494,ACC00369,2025-08-30 05:39:00,Withdrawal,76.61,Local Store,Mumbai,Mobile,0
495,ACC00178,2025-04-13 05:38:00,Payment,831.41,Myntra,Pune,ATM,0
496,ACC00215,2025-10-13 01:01:00,Transfer,310.73,Local Store,Hyderabad,Mobile,0
497,ACC00848,2025-09-15 01:51:00,Purchase,64.25,Flipkart,Pune,Mobile,0
498,ACC00124,2025-10-15 07:31:00,Transfer,149.85,Travel Agency,Hyderabad,Mobile,0
499,ACC00899,2025-10-13 08:57:00,Withdrawal,75.52,Electronics Store,Mumbai,POS,0
500,ACC00969,2025-08-13 14:53:00,Purchase,45.48,Reliance,Mumbai,ATM,0
501,ACC00108,2025-03-27 20:07:00,Withdrawal,457.68,Electronics Store,Delhi,Mobile,0
502,ACC00453,2025-09-17 15:46:00,Purchase,1223.43,Uber,Hyderabad,Online,0
503,ACC00126,2025-04-14 14:26:00,Purchase,44.77,Uber,Ahmedabad,Online,0
504,ACC00176,2025-02-13 08:23:00,Payment,318.29,Walmart,Bangalore,Mobile,0
505,ACC00543,2025-08-04 07:08:00,Payment,94.57,Myntra,Pune,Branch,0
506,ACC00529,2025-12-16 11:01:00,Payment,111.37,Electronics Store,Kolkata,Online,0
507,ACC00967,2025-02-05 02:21:00,Transfer,100.24,BookMyShow,Delhi,Branch,0
508,ACC00778,2025-01-19 21:59:00,Withdrawal,76.4,Local Store,Kolkata,POS,0
509,ACC00819,2025-12-05 16:18:00,Payment,190.28,Electronics Store,Chennai,Branch,0
510,ACC00932,2025-06-26 00:52:00,Transfer,78.97,Electronics Store,Delhi,POS,0
511,ACC00660,2025-04-16 17:39:00,Deposit,237.57,Travel Agency,Hyderabad,Branch,0
512,ACC00415,2025-04-12 09:05:00,Purchase,172.39,BookMyShow,Hyderabad,POS,0
513,ACC00758,2025-03-06 16:34:00,Transfer,142.74,Reliance,Mumbai,Online,0
514,ACC00534,2025-06-24 20:10:00,Purchase,73.14,Swiggy,Chennai,ATM,0
515,ACC00312,2025-08-05 16:07:00,Purchase,101.82,Local Store,Chennai,Mobile,0
516,ACC00127,2025-01-25 20:07:00,Payment,385.83,Myntra,Kolkata,Mobile,0
517,ACC00242,2025-10-25 18:45:00,Deposit,299.14,Uber,Bangalore,POS,0
518,ACC00683,2025-10-21 21:08:00,Payment,68.2,Flipkart,Bangalore,POS,0
519,ACC00597,2025-04-09 11:29:00,Purchase,200.2,BookMyShow,Pune,Online,0
520,ACC00064,2025-08-06 04:30:00,Withdrawal,384.29,Uber,Mumbai,Branch,0
521,ACC00413,2025-10-29 17:33:00,Payment,34.14,Local Store,Ahmedabad,Mobile,0
522,ACC00451,2025-12-19 15:46:00,Payment,312.11,Reliance,Delhi,Online,0
523,ACC00729,2025-08-23 04:45:00,Deposit,93.45,Electronics Store,Mumbai,POS,0
524,ACC00485,2025-01-17 23:10:00,Deposit,320.73,DMart,Mumbai,Mobile,0
525,ACC00113,2025-03-03 11:36:00,Transfer,84.5,Flipkart,Delhi,ATM,0
526,ACC00384,2025-06-05 09:31:00,Purchase,29.82,Travel Agency,Delhi,Online,0
527,ACC00050,2025-06-06 09:13:00,Withdrawal,35.6,Flipkart,Kolkata,Branch,0
528,ACC00070,2025-01-23 13:30:00,Deposit,190.2,Uber,Ahmedabad,Mobile,0
529,ACC00487,2025-11-07 04:48:00,Withdrawal,235.03,Travel Agency,Ahmedabad,POS,0
530,ACC00460,2025-03-18 23:20:00,Purchase,73.38,BookMyShow,Pune,POS,0
531,ACC00405,2025-06-23 17:02:00,Payment,343.3,Walmart,Mumbai,Mobile,0
532,ACC00586,2025-11-19 22:19:00,Deposit,34.41,Swiggy,Mumbai,ATM,0
533,ACC00555,2025-10-23 01:36:00,Deposit,169.68,Reliance,Ahmedabad,Online,0
534,ACC00124,2025-12-04 17:11:00,Purchase,54.0,Swiggy,Bangalore,Mobile,0
535,ACC00860,2025-10-24 14:05:00,Deposit,94.46,BookMyShow,Hyderabad,POS,0
536,ACC00504,2025-01-12 10:27:00,Withdrawal,190.07,Reliance,Kolkata,Branch,0
537,ACC00264,2025-02-16 03:06:00,Deposit,76.68,Walmart,Chennai,Online,0
538,ACC00787,2025-02-15 04:19:00,Payment,123.4,DMart,Kolkata,Online,0
539,ACC00186,2025-01-14 22:03:00,Transfer,495.86,Uber,Mumbai,Branch,0
540,ACC00915,2025-06-15 08:24:00,Purchase,101.81,Swiggy,Bangalore,ATM,0
541,ACC00601,2025-05-02 15:32:00,Deposit,418.09,Zomato,Mumbai,Branch,0
542,ACC00476,2025-10-11 13:04:00,Payment,58.57,Local Store,Pune,ATM,0
543,ACC00908,2025-01-10 08:35:00,Deposit,307.91,Travel Agency,Bangalore,ATM,0
544,ACC00805,2025-03-06 09:36:00,Payment,766.3,Local Store,Mumbai,Branch,0
545,ACC00802,2025-03-14 11:34:00,Withdrawal,15.31,Reliance,Pune,Online,0
546,ACC00002,2025-08-26 19:18:00,Withdrawal,81.7,Myntra,Kolkata,ATM,0
547,ACC00257,2025-12-15 12:22:00,Withdrawal,322.81,Amazon,Chennai,POS,0
548,ACC00547,2025-10-16 02:19:00,Purchase,147.96,Walmart,Mumbai,Branch,0
549,ACC00287,2025-08-10 06:39:00,Deposit,262.73,Local Store,Hyderabad,Mobile,0
550,ACC00771,2025-12-29 14:17:00,Withdrawal,99.09,Swiggy,Hyderabad,Mobile,0
551,ACC00614,2025-06-18 00:58:00,Withdrawal,197.67,Amazon,Ahmedabad,ATM,0
552,ACC00689,2025-03-30 13:35:00,Payment,155.14,Travel Agency,Mumbai,Branch,0
553,ACC00667,2025-02-09 17:01:00,Payment,582.76,BookMyShow,Hyderabad,ATM,0
554,ACC00367,2025-07-18 05:53:00,Purchase,233.79,Uber,Ahmedabad,ATM,0
555,ACC00456,2025-01-05 07:47:00,Purchase,254.07,Swiggy,Hyderabad,Mobile,0
556,ACC00629,2025-11-17 09:51:00,Withdrawal,120.08,Uber,Ahmedabad,Online,0
557,ACC00505,2025-12-27 22:38:00,Withdrawal,111.32,Local Store,Bangalore,ATM,0
558,ACC00891,2025-05-23 18:32:00,Payment,117.62,Local Store,Bangalore,Online,0
559,ACC00689,2025-12-16 19:36:00,Withdrawal,268.93,Electronics Store,Delhi,ATM,0
560,ACC00266,2025-10-19 07:56:00,Deposit,118.99,Local Store,Bangalore,Mobile,1
561,ACC00994,2025-12-21 21:34:00,Deposit,242.2,Amazon,Ahmedabad,Mobile,0
562,ACC00657,2025-12-11 20:03:00,Transfer,1444.33,Zomato,Pune,Branch,0
563,ACC00531,2025-08-27 15:23:00,Deposit,433.17,Amazon,Bangalore,ATM,0
564,ACC00431,2025-09-30 14:20:00,Purchase,130.84,Uber,Bangalore,Branch,0
565,ACC00586,2025-01-13 23:14:00,Payment,602.58,Swiggy,Bangalore,ATM,0
566,ACC00319,2025-02-02 20:40:00,Purchase,120.53,BookMyShow,Ahmedabad,ATM,0
567,ACC00607,2025-11-17 10:53:00,Transfer,23.61,Myntra,Mumbai,Online,0
568,ACC00349,2025-01-28 10:33:00,Withdrawal,66.15,Travel Agency,Ahmedabad,ATM,0
569,ACC00458,2025-10-24 03:05:00,Purchase,27.92,Uber,Pune,ATM,0
570,ACC00711,2025-02-03 04:03:00,Payment,127.55,DMart,Chennai,ATM,0
571,ACC00068,2025-02-22 21:03:00,Deposit,184.64,BookMyShow,Chennai,ATM,0
572,ACC00633,2025-07-30 07:55:00,Deposit,969.17,Myntra,Kolkata,POS,0
573,ACC00815,2025-08-08 19:39:00,Purchase,251.37,Myntra,Kolkata,Mobile,0
574,ACC00602,2025-04-09 03:06:00,Purchase,145.61,DMart,Mumbai,POS,0
575,ACC00199,2025-10-21 04:40:00,Deposit,415.47,BookMyShow,Hyderabad,Mobile,0
576,ACC00636,2025-08-16 05:15:00,Withdrawal,19.86,Walmart,Kolkata,ATM,0
577,ACC00447,2025-09-20 20:48:00,Transfer,229.43,Walmart,Delhi,Mobile,0
578,ACC00618,2025-06-25 09:23:00,Purchase,391.84,Amazon,Delhi,POS,0
579,ACC00839,2025-10-14 01:27:00,Transfer,41.32,Local Store,Bangalore,Online,0
580,ACC00805,2025-02-05 10:12:00,Payment,568.93,DMart,Hyderabad,Branch,0
581,ACC00344,2025-11-12 09:26:00,Transfer,254.3,Myntra,Mumbai,Online,0
582,ACC00933,2025-01-22 15:14:00,Purchase,119.67,Myntra,Bangalore,Online,0
583,ACC00245,2025-09-04 23:49:00,Transfer,341.31,BookMyShow,Bangalore,Branch,0
584,ACC00007,2025-07-05 00:04:00,Transfer,1755.82,Walmart,Mumbai,ATM,0
585,ACC00200,2025-11-20 18:58:00,Transfer,217.43,Swiggy,Kolkata,ATM,0
586,ACC00179,2025-04-23 08:46:00,Withdrawal,232.34,Walmart,Bangalore,Mobile,0
587,ACC00181,2025-05-15 03:01:00,Withdrawal,114.51,Uber,Mumbai,Branch,0
